YearEnd,COUNT(LocationDesc),LocationDesc,Question,AVG(DataValue),StratificationCategory1,Stratification1
2013,1,Missouri,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.2,Gender,Male
2013,1,Missouri,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.6,Race/Ethnicity,Multiracial
2013,1,Missouri,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Race/Ethnicity,Other
2013,1,Missouri,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Overall,Overall
2013,1,Missouri,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Race/Ethnicity,Caucasian
2013,1,Montana,Median daily frequency of vegetable consumption among adults aged >= 18 years,0,Race/Ethnicity,African American
2013,1,Montana,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.6,Gender,Female
2013,1,Montana,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.4,Race/Ethnicity,Hispanic
2013,1,Montana,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Gender,Male
2013,1,Montana,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.7,Race/Ethnicity,Multiracial
2013,1,Montana,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.2,Race/Ethnicity,Other
2013,1,Montana,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.4,Overall,Overall
2013,1,Montana,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.4,Race/Ethnicity,Caucasian
2013,1,Nebraska,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Race/Ethnicity,African American
2013,1,Nebraska,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.4,Gender,Female
2013,1,Nebraska,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.2,Race/Ethnicity,Hispanic
2013,1,Nebraska,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.2,Gender,Male
2013,1,Nebraska,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Race/Ethnicity,Multiracial
2013,1,Nebraska,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.6,Race/Ethnicity,Other
2013,1,Nebraska,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Overall,Overall
2013,1,Nebraska,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Race/Ethnicity,Caucasian
2013,1,Nevada,Median daily frequency of vegetable consumption among adults aged >= 18 years,1,Race/Ethnicity,African American
2013,1,Nevada,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.5,Gender,Female
2013,1,Nevada,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.2,Race/Ethnicity,Hispanic
2013,1,Nevada,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Gender,Male
2013,1,Nevada,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.7,Race/Ethnicity,Multiracial
2013,1,Nevada,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.5,Race/Ethnicity,Other
2013,1,Nevada,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.4,Overall,Overall
2013,1,Nevada,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.5,Race/Ethnicity,Caucasian
2013,1,New Hampshire,Median daily frequency of vegetable consumption among adults aged >= 18 years,0,Race/Ethnicity,African American
2013,1,New Hampshire,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.7,Gender,Female
2013,1,New Hampshire,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.2,Race/Ethnicity,Hispanic
2013,1,New Hampshire,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.4,Gender,Male
2013,1,New Hampshire,Median daily frequency of vegetable consumption among adults aged >= 18 years,2.1,Race/Ethnicity,Multiracial
2013,1,New Hampshire,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.5,Race/Ethnicity,Other
2013,1,New Hampshire,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.6,Overall,Overall
2013,1,New Hampshire,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.6,Race/Ethnicity,Caucasian
2013,1,New Jersey,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.1,Race/Ethnicity,African American
2013,1,New Jersey,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.5,Gender,Female
2013,1,New Jersey,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.1,Race/Ethnicity,Hispanic
2013,1,New Jersey,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Gender,Male
2013,1,New Jersey,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.4,Race/Ethnicity,Multiracial
2013,1,New Jersey,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.6,Race/Ethnicity,Other
2013,1,New Jersey,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.4,Overall,Overall
2013,1,New Jersey,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.5,Race/Ethnicity,Caucasian
2013,1,New Mexico,Median daily frequency of vegetable consumption among adults aged >= 18 years,1,Race/Ethnicity,African American
2013,1,New Mexico,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.4,Gender,Female
2013,1,New Mexico,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.2,Race/Ethnicity,Hispanic
2013,1,New Mexico,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Gender,Male
2013,1,New Mexico,Median daily frequency of vegetable consumption among adults aged >= 18 years,2,Race/Ethnicity,Multiracial
2013,1,New Mexico,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Race/Ethnicity,Other
2013,1,New Mexico,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.4,Overall,Overall
2013,1,New Mexico,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.5,Race/Ethnicity,Caucasian
2013,1,New York,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.2,Race/Ethnicity,African American
2013,1,New York,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.5,Gender,Female
2013,1,New York,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.1,Race/Ethnicity,Hispanic
2013,1,New York,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Gender,Male
2013,1,New York,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.5,Race/Ethnicity,Multiracial
2013,1,New York,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.4,Race/Ethnicity,Other
2013,1,New York,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.4,Overall,Overall
2013,1,New York,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.5,Race/Ethnicity,Caucasian
2013,1,North Carolina,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.1,Race/Ethnicity,African American
2013,1,North Carolina,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.4,Gender,Female
2013,1,North Carolina,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.2,Race/Ethnicity,Hispanic
2013,1,North Carolina,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.2,Gender,Male
2013,1,North Carolina,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.2,Race/Ethnicity,Multiracial
2013,1,North Carolina,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Race/Ethnicity,Other
2013,1,North Carolina,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Overall,Overall
2013,1,North Carolina,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.4,Race/Ethnicity,Caucasian
2013,1,North Dakota,Median daily frequency of vegetable consumption among adults aged >= 18 years,0,Race/Ethnicity,African American
2013,1,North Dakota,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Gender,Female
2013,1,North Dakota,Median daily frequency of vegetable consumption among adults aged >= 18 years,0.9,Race/Ethnicity,Hispanic
2013,1,North Dakota,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.1,Gender,Male
2013,1,North Dakota,Median daily frequency of vegetable consumption among adults aged >= 18 years,0,Race/Ethnicity,Multiracial
2013,1,North Dakota,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.2,Race/Ethnicity,Other
2013,1,North Dakota,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Overall,Overall
2013,1,North Dakota,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Race/Ethnicity,Caucasian
2013,1,Ohio,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.1,Race/Ethnicity,African American
2013,1,Ohio,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.4,Gender,Female
2013,1,Ohio,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.1,Race/Ethnicity,Hispanic
2013,1,Ohio,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.2,Gender,Male
2013,1,Ohio,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.2,Race/Ethnicity,Multiracial
2013,1,Ohio,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Race/Ethnicity,Other
2013,1,Ohio,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Overall,Overall
2013,1,Ohio,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Race/Ethnicity,Caucasian
2013,1,Oklahoma,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.1,Race/Ethnicity,African American
2013,1,Oklahoma,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Gender,Female
2013,1,Oklahoma,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.1,Race/Ethnicity,Hispanic
2013,1,Oklahoma,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.2,Gender,Male
2013,1,Oklahoma,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.2,Race/Ethnicity,Multiracial
2013,1,Oklahoma,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.1,Race/Ethnicity,Other
2013,1,Oklahoma,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.2,Overall,Overall
2013,1,Oklahoma,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Race/Ethnicity,Caucasian
2013,1,Oregon,Median daily frequency of vegetable consumption among adults aged >= 18 years,0,Race/Ethnicity,African American
2013,1,Oregon,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.6,Gender,Female
2013,1,Oregon,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Race/Ethnicity,Hispanic
2013,1,Oregon,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.4,Gender,Male
2013,1,Oregon,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.6,Race/Ethnicity,Multiracial
2013,1,Oregon,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.7,Race/Ethnicity,Other
2013,1,Oregon,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.5,Overall,Overall
2013,1,Oregon,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.5,Race/Ethnicity,Caucasian
2013,1,Pennsylvania,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.1,Race/Ethnicity,African American
2013,1,Pennsylvania,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.4,Gender,Female
2013,1,Pennsylvania,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.2,Race/Ethnicity,Hispanic
2013,1,Pennsylvania,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.2,Gender,Male
2013,1,Pennsylvania,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Race/Ethnicity,Multiracial
2013,1,Pennsylvania,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.4,Race/Ethnicity,Other
2013,1,Pennsylvania,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3,Overall,Overall
2013,1,Pennsylvania,Median daily frequency of vegetable consumption among adults aged >= 18 years,1.4,Race/Ethnicity,Caucasian
2013,1,Puerto Rico,Median daily frequency of vegetable consumption among adults aged >= 18 years,0,Race/Ethnicity,African American
2013,1,Puerto Rico,Median daily frequency of vegetable consumption among adults aged >= 18 years,0.9,Gender,Female
